Frame,Body Part,X,Y,UPDRS_gait
2052,LElbow,347,117,1
2052,LWrist,347,180,1
2052,RHip,292,180,1
2052,RKnee,278,242,1
2052,RAnkle,320,313,1
2052,LHip,333,180,1
2052,LKnee,333,242,1
2052,LAnkle,306,313,1
2052,LEye,292,39,1
2052,LEar,306,39,1
2052,Background,612,31,1
2053,Nose,278,46,1
2053,Neck,306,70,1
2053,RShoulder,278,78,1
2053,RElbow,278,117,1
2053,RWrist,264,172,1
2053,LShoulder,333,70,1
2053,LElbow,347,117,1
2053,LWrist,347,180,1
2053,RHip,292,180,1
2053,RKnee,278,242,1
2053,RAnkle,320,313,1
2053,LHip,333,180,1
2053,LKnee,333,242,1
2053,LAnkle,306,313,1
2053,REye,278,39,1
2053,LEye,292,39,1
2053,LEar,306,39,1
2053,Background,612,31,1
2054,Nose,278,39,1
2054,Neck,306,70,1
2054,RShoulder,278,78,1
2054,RElbow,278,117,1
2054,RWrist,264,180,1
2054,LShoulder,333,70,1
2054,LElbow,347,117,1
2054,LWrist,347,180,1
2054,RHip,292,180,1
2054,RKnee,278,242,1
2054,RAnkle,320,313,1
2054,LHip,333,180,1
2054,LKnee,333,242,1
2054,LAnkle,306,313,1
2054,REye,278,39,1
2054,LEye,292,39,1
2054,LEar,306,39,1
2054,Background,612,31,1
2055,Nose,278,39,1
2055,Neck,306,70,1
2055,RShoulder,278,78,1
2055,RElbow,278,117,1
2055,RWrist,264,180,1
2055,LShoulder,333,70,1
2055,LElbow,347,117,1
2055,LWrist,347,180,1
2055,RHip,292,180,1
2055,RKnee,320,242,1
2055,RAnkle,320,313,1
2055,LHip,333,180,1
2055,LKnee,278,242,1
2055,LAnkle,306,313,1
2055,REye,278,39,1
2055,LEye,292,39,1
2055,LEar,306,39,1
2055,Background,612,31,1
2056,Nose,278,39,1
2056,Neck,306,70,1
2056,RShoulder,278,78,1
2056,RElbow,278,117,1
2056,RWrist,264,180,1
2056,LShoulder,333,70,1
2056,LElbow,347,109,1
2056,LWrist,347,180,1
2056,RHip,292,180,1
2056,RKnee,320,242,1
2056,RAnkle,320,313,1
2056,LHip,333,180,1
2056,LKnee,278,242,1
2056,LAnkle,306,313,1
2056,REye,278,39,1
2056,LEye,292,39,1
2056,LEar,306,39,1
2056,Background,612,31,1
2057,Nose,278,39,1
2057,Neck,306,70,1
2057,RShoulder,278,78,1
2057,RElbow,278,117,1
2057,RWrist,264,180,1
2057,LShoulder,333,70,1
2057,LElbow,347,109,1
2057,LWrist,347,180,1
2057,RHip,292,180,1
2057,RKnee,333,250,1
2057,RAnkle,320,313,1
2057,LHip,333,180,1
2057,LKnee,278,242,1
2057,LAnkle,306,313,1
2057,REye,278,39,1
2057,LEye,292,39,1
2057,LEar,306,39,1
2057,Background,612,31,1
2058,Nose,278,39,1
2058,Neck,306,70,1
2058,RShoulder,278,78,1
2058,RElbow,278,117,1
2058,RWrist,264,180,1
2058,LShoulder,333,70,1
2058,LElbow,347,109,1
2058,LWrist,347,180,1
2058,RHip,292,180,1
2058,RKnee,320,242,1
2058,RAnkle,320,313,1
2058,LHip,333,180,1
2058,LKnee,278,242,1
2058,LAnkle,306,313,1
2058,REye,278,39,1
2058,LEye,292,39,1
2058,LEar,306,39,1
2058,Background,612,31,1
2059,Nose,278,39,1
2059,Neck,306,70,1
2059,RShoulder,278,78,1
2059,RElbow,278,117,1
2059,RWrist,264,172,1
2059,LShoulder,333,70,1
2059,LElbow,347,109,1
2059,LWrist,347,180,1
2059,RHip,292,180,1
2059,RKnee,333,250,1
2059,RAnkle,320,313,1
2059,LHip,333,180,1
2059,LKnee,292,250,1
2059,LAnkle,292,313,1
2059,REye,278,39,1
2059,LEye,292,39,1
2059,LEar,306,39,1
2059,Background,612,31,1
2060,Nose,278,39,1
2060,Neck,306,70,1
2060,RShoulder,278,78,1
2060,RElbow,278,117,1
2060,RWrist,264,180,1
2060,LShoulder,333,70,1
2060,LElbow,347,117,1
2060,LWrist,347,180,1
2060,RHip,292,180,1
2060,RKnee,320,242,1
2060,RAnkle,320,313,1
2060,LHip,333,180,1
2060,LKnee,278,242,1
2060,LAnkle,306,313,1
2060,REye,278,39,1
2060,LEye,292,39,1
2060,LEar,306,39,1
2060,Background,612,31,1
2061,Nose,278,39,1
2061,Neck,306,70,1
2061,RShoulder,278,78,1
2061,RElbow,278,117,1
2061,RWrist,264,180,1
2061,LShoulder,333,70,1
2061,LElbow,347,117,1
2061,LWrist,347,180,1
2061,RHip,292,180,1
2061,RKnee,320,242,1
2061,RAnkle,320,313,1
2061,LHip,333,180,1
2061,LKnee,278,242,1
2061,LAnkle,306,313,1
2061,REye,278,39,1
2061,LEye,292,39,1
2061,LEar,306,39,1
2061,Background,612,31,1
2062,Nose,278,39,1
2062,Neck,306,70,1
2062,RShoulder,278,78,1
2062,RElbow,278,117,1
2062,RWrist,264,180,1
2062,LShoulder,333,70,1
2062,LElbow,347,117,1
2062,LWrist,347,180,1
2062,RHip,292,180,1
2062,RKnee,320,250,1
2062,RAnkle,320,313,1
2062,LHip,333,180,1
2062,LKnee,292,242,1
2062,LAnkle,306,313,1
2062,REye,278,39,1
2062,LEye,292,39,1
2062,LEar,306,39,1
2062,Background,612,31,1
2063,Nose,278,46,1
2063,Neck,306,70,1
2063,RShoulder,278,78,1
2063,RElbow,278,117,1
2063,RWrist,264,180,1
2063,LShoulder,333,70,1
2063,LElbow,347,117,1
2063,LWrist,347,180,1
2063,RHip,292,180,1
2063,RKnee,333,250,1
2063,RAnkle,320,313,1
2063,LHip,333,180,1
2063,LKnee,292,242,1
2063,LAnkle,292,313,1
2063,REye,278,39,1
2063,LEye,292,39,1
2063,LEar,306,39,1
2063,Background,612,31,1
2064,Nose,278,46,1
2064,Neck,306,70,1
2064,RShoulder,278,78,1
2064,RElbow,278,117,1
2064,RWrist,264,180,1
2064,LShoulder,333,70,1
2064,LElbow,347,117,1
2064,LWrist,347,180,1
2064,RHip,292,180,1
2064,RKnee,320,242,1
2064,RAnkle,320,313,1
2064,LHip,333,180,1
2064,LKnee,292,242,1
2064,LAnkle,292,313,1
2064,REye,278,39,1
2064,LEye,292,39,1
2064,LEar,306,39,1
2064,Background,612,31,1
2065,Nose,278,46,1
2065,Neck,306,70,1
2065,RShoulder,278,78,1
2065,RElbow,278,117,1
2065,RWrist,264,180,1
2065,LShoulder,333,70,1
2065,LElbow,347,117,1
2065,LWrist,347,180,1
2065,RHip,292,180,1
2065,RKnee,333,250,1
2065,RAnkle,320,313,1
2065,LHip,333,180,1
2065,LKnee,292,242,1
2065,LAnkle,292,313,1
2065,REye,278,39,1
2065,LEye,292,39,1
2065,LEar,306,39,1
2065,Background,612,31,1
2066,Nose,278,46,1
2066,Neck,306,70,1
2066,RShoulder,278,78,1
2066,RElbow,278,117,1
2066,RWrist,264,180,1
2066,LShoulder,333,70,1
2066,LElbow,347,117,1
2066,LWrist,347,180,1
2066,RHip,292,180,1
2066,RKnee,333,250,1
2066,RAnkle,320,313,1
2066,LHip,333,180,1
2066,LKnee,292,242,1
2066,LAnkle,292,313,1
2066,REye,278,39,1
2066,LEye,292,39,1
2066,LEar,306,39,1
2066,Background,612,31,1
2067,Nose,278,39,1
2067,Neck,306,70,1
2067,RShoulder,278,78,1
2067,RElbow,278,117,1
2067,RWrist,264,180,1
2067,LShoulder,333,70,1
2067,LElbow,347,117,1
2067,LWrist,347,180,1
2067,RHip,292,180,1
2067,RKnee,320,242,1
2067,RAnkle,320,313,1
2067,LHip,333,180,1
2067,LKnee,292,242,1
2067,LAnkle,292,313,1
2067,REye,278,39,1
2067,LEye,292,39,1
2067,LEar,306,39,1
2067,Background,612,31,1
2068,Nose,278,46,1
2068,Neck,306,70,1
2068,RShoulder,278,78,1
2068,RElbow,278,117,1
2068,RWrist,264,180,1
2068,LShoulder,333,70,1
2068,LElbow,347,117,1
2068,LWrist,347,180,1
2068,RHip,292,180,1
2068,RKnee,333,250,1
2068,RAnkle,320,313,1
2068,LHip,333,180,1
2068,LKnee,292,242,1
2068,LAnkle,292,313,1
2068,REye,278,39,1
2068,LEye,292,39,1
2068,LEar,306,39,1
2068,Background,612,31,1
2069,Nose,278,39,1
2069,Neck,306,70,1
2069,RShoulder,278,78,1
2069,RElbow,278,117,1
2069,RWrist,264,180,1
2069,LShoulder,333,70,1
2069,LElbow,347,109,1
2069,LWrist,347,180,1
2069,RHip,292,180,1
2069,RKnee,333,250,1
2069,RAnkle,320,313,1
2069,LHip,333,180,1
2069,LKnee,292,242,1
2069,LAnkle,292,313,1
2069,REye,278,39,1
2069,LEye,292,31,1
2069,LEar,306,39,1
2069,Background,612,31,1
2070,Nose,278,39,1
2070,Neck,306,70,1
2070,RShoulder,278,78,1
2070,RElbow,278,117,1
2070,RWrist,264,180,1
2070,LShoulder,333,70,1
2070,LElbow,347,109,1
2070,LWrist,347,180,1
2070,RHip,292,180,1
2070,RKnee,320,242,1
2070,RAnkle,320,313,1
2070,LHip,333,180,1
2070,LKnee,292,242,1
2070,LAnkle,292,313,1
2070,REye,278,39,1
2070,LEye,292,31,1
2070,LEar,306,39,1
2070,Background,612,31,1
2071,Nose,278,39,1
2071,Neck,306,70,1
2071,RShoulder,278,78,1
2071,RElbow,278,117,1
2071,RWrist,264,180,1
2071,LShoulder,333,70,1
2071,LElbow,347,109,1
2071,LWrist,347,180,1
2071,RHip,292,180,1
2071,RKnee,320,242,1
2071,RAnkle,320,313,1
2071,LHip,333,180,1
2071,LKnee,292,242,1
2071,LAnkle,292,313,1
2071,REye,278,31,1
2071,LEye,292,31,1
2071,LEar,306,39,1
2071,Background,612,31,1
2072,Nose,278,39,1
2072,Neck,306,70,1
2072,RShoulder,278,78,1
2072,RElbow,278,117,1
2072,RWrist,264,180,1
2072,LShoulder,333,70,1
2072,LElbow,347,109,1
2072,LWrist,347,180,1
2072,RHip,292,180,1
2072,RKnee,333,250,1
2072,RAnkle,320,313,1
2072,LHip,333,180,1
2072,LKnee,292,242,1
2072,LAnkle,292,313,1
2072,REye,278,31,1
2072,LEye,278,31,1
2072,LEar,306,39,1
2072,Background,612,31,1
2073,Nose,278,46,1
2073,Neck,306,70,1
2073,RShoulder,278,78,1
2073,RElbow,278,117,1
2073,RWrist,264,180,1
2073,LShoulder,333,70,1
2073,LElbow,347,109,1
2073,LWrist,347,180,1
2073,RHip,292,180,1
2073,RKnee,333,250,1
2073,RAnkle,320,313,1
2073,LHip,333,180,1
2073,LKnee,292,242,1
2073,LAnkle,292,313,1
2073,REye,278,39,1
2073,LEye,278,39,1
2073,LEar,306,39,1
2073,Background,612,31,1
2074,Nose,278,46,1
2074,Neck,306,70,1
2074,RShoulder,278,78,1
2074,RElbow,278,117,1
2074,RWrist,264,180,1
2074,LShoulder,333,70,1
2074,LElbow,347,109,1
2074,LWrist,347,180,1
2074,RHip,292,180,1
2074,RKnee,333,250,1
2074,RAnkle,320,313,1
2074,LHip,333,180,1
2074,LKnee,292,242,1
2074,LAnkle,292,313,1
2074,REye,278,39,1
2074,LEye,278,39,1
2074,LEar,306,39,1
2074,Background,612,31,1
2075,Nose,278,46,1
2075,Neck,306,70,1
2075,RShoulder,278,78,1
2075,RElbow,278,117,1
2075,RWrist,264,180,1
2075,LShoulder,333,70,1
2075,LElbow,347,109,1
2075,LWrist,347,180,1
2075,RHip,292,180,1
2075,RKnee,333,250,1
2075,RAnkle,320,313,1
2075,LHip,333,180,1
2075,LKnee,292,242,1
2075,LAnkle,292,313,1
2075,REye,278,39,1
2075,LEye,278,39,1
2075,LEar,306,39,1
2075,Background,612,31,1
2076,Nose,278,46,1
2076,Neck,306,70,1
2076,RShoulder,278,78,1
2076,RElbow,278,117,1
2076,RWrist,264,180,1
2076,LShoulder,333,70,1
2076,LElbow,347,109,1
2076,LWrist,347,180,1
2076,RHip,292,180,1
2076,RKnee,333,250,1
2076,RAnkle,320,313,1
2076,LHip,333,180,1
2076,LKnee,292,242,1
2076,LAnkle,292,313,1
2076,REye,278,39,1
2076,LEye,278,39,1
2076,LEar,306,39,1
2076,Background,612,31,1
2077,Nose,278,39,1
2077,Neck,306,70,1
2077,RShoulder,278,78,1
2077,RElbow,278,117,1
2077,RWrist,264,180,1
2077,LShoulder,333,70,1
2077,LElbow,347,109,1
2077,LWrist,347,180,1
2077,RHip,292,180,1
2077,RKnee,333,250,1
2077,RAnkle,320,305,1
2077,LHip,333,180,1
2077,LKnee,292,242,1
2077,LAnkle,292,313,1
2077,REye,278,39,1
2077,LEye,278,31,1
2077,LEar,306,39,1
2077,Background,612,31,1
2078,Nose,278,39,1
2078,Neck,306,70,1
2078,RShoulder,278,78,1
2078,RElbow,278,117,1
2078,RWrist,264,180,1
2078,LShoulder,333,70,1
2078,LElbow,347,109,1
2078,LWrist,347,180,1
2078,RHip,292,180,1
2078,RKnee,333,250,1
2078,RAnkle,320,305,1
2078,LHip,333,180,1
2078,LKnee,292,242,1
2078,LAnkle,306,313,1
2078,REye,278,39,1
2078,LEye,278,39,1
2078,LEar,306,39,1
2078,Background,612,31,1
2079,Nose,278,46,1
2079,Neck,306,70,1
2079,RShoulder,278,78,1
2079,RElbow,278,117,1
2079,RWrist,264,180,1
2079,LShoulder,333,70,1
2079,LElbow,347,109,1
2079,LWrist,347,180,1
2079,RHip,292,180,1
2079,RKnee,333,250,1
2079,RAnkle,320,305,1
2079,LHip,333,180,1
2079,LKnee,292,242,1
2079,LAnkle,292,313,1
2079,REye,278,39,1
2079,LEye,278,39,1
2079,LEar,306,39,1
2079,Background,612,31,1
2080,Nose,278,46,1
2080,Neck,306,70,1
2080,RShoulder,278,78,1
2080,RElbow,278,117,1
2080,RWrist,264,180,1
2080,LShoulder,333,70,1
2080,LElbow,347,109,1
2080,LWrist,347,180,1
2080,RHip,292,180,1
2080,RKnee,333,250,1
2080,RAnkle,320,313,1
2080,LHip,333,180,1
2080,LKnee,292,242,1
2080,LAnkle,292,313,1
2080,REye,278,39,1
2080,LEye,278,39,1
2080,LEar,306,39,1
2080,Background,612,31,1
2081,Nose,278,39,1
2081,Neck,306,70,1
2081,RShoulder,278,78,1
2081,RElbow,278,117,1
2081,RWrist,264,180,1
2081,LShoulder,333,70,1
2081,LElbow,347,109,1
2081,LWrist,347,180,1
2081,RHip,292,180,1
2081,RKnee,292,242,1
2081,RAnkle,320,313,1
2081,LHip,333,180,1
2081,LKnee,333,250,1
2081,LAnkle,306,313,1
2081,LEye,278,31,1
2081,LEar,306,39,1
2081,Background,612,31,1
2082,Nose,278,39,1
2082,Neck,306,70,1
2082,RShoulder,278,78,1
2082,RElbow,278,117,1
2082,RWrist,264,180,1
2082,LShoulder,333,70,1
2082,LElbow,347,117,1
2082,LWrist,347,180,1
2082,RHip,292,180,1
2082,RKnee,333,250,1
2082,RAnkle,320,313,1
2082,LHip,333,180,1
2082,LKnee,292,242,1
2082,LAnkle,306,313,1
2082,LEye,278,31,1
2082,LEar,306,39,1
2082,Background,612,31,1
2083,Nose,278,46,1
2083,Neck,306,70,1
2083,RShoulder,278,78,1
2083,RElbow,278,117,1
2083,RWrist,264,180,1
2083,LShoulder,333,70,1
2083,LElbow,347,117,1
2083,LWrist,347,180,1
2083,RHip,292,180,1
2083,RKnee,333,250,1
2083,RAnkle,320,313,1
2083,LHip,333,180,1
2083,LKnee,292,242,1
2083,LAnkle,292,313,1
2083,REye,278,39,1
2083,LEye,278,39,1
2083,LEar,306,39,1
2083,Background,612,31,1
2084,Nose,278,46,1
2084,Neck,306,70,1
2084,RShoulder,278,78,1
2084,RElbow,278,117,1
2084,RWrist,264,180,1
2084,LShoulder,333,70,1
2084,LElbow,347,117,1
2084,LWrist,347,180,1
2084,RHip,292,180,1
2084,RKnee,320,250,1
2084,RAnkle,320,313,1
2084,LHip,333,180,1
2084,LKnee,292,242,1
2084,LAnkle,306,313,1
2084,REye,278,39,1
2084,LEye,278,39,1
2084,LEar,306,39,1
2084,Background,612,31,1
2085,Nose,278,46,1
2085,Neck,306,70,1
2085,RShoulder,278,78,1
2085,RElbow,278,117,1
2085,RWrist,264,180,1
2085,LShoulder,333,70,1
2085,LElbow,347,117,1
2085,LWrist,347,180,1
2085,RHip,306,180,1
2085,RKnee,320,242,1
2085,RAnkle,320,313,1
2085,LHip,333,180,1
2085,LKnee,292,242,1
2085,LAnkle,292,313,1
2085,REye,278,39,1
2085,LEye,278,39,1
2085,LEar,306,39,1
2085,Background,612,31,1
2086,Nose,278,46,1
2086,Neck,306,70,1
2086,RShoulder,278,78,1
2086,RElbow,278,117,1
2086,RWrist,264,172,1
2086,LShoulder,333,70,1
2086,LElbow,347,117,1
2086,LWrist,347,180,1
2086,RHip,292,180,1
2086,RKnee,320,242,1
2086,RAnkle,320,313,1
2086,LHip,333,180,1
2086,LKnee,292,242,1
2086,LAnkle,306,313,1
2086,REye,278,39,1
2086,LEye,278,39,1
2086,LEar,306,39,1
2086,Background,612,31,1
2087,Nose,278,46,1
2087,Neck,306,70,1
2087,RShoulder,278,78,1
2087,RElbow,278,117,1
2087,RWrist,264,180,1
2087,LShoulder,333,70,1
2087,LElbow,347,117,1
2087,LWrist,347,180,1
2087,RHip,292,180,1
2087,RKnee,292,242,1
2087,RAnkle,320,313,1
2087,LHip,333,180,1
2087,LKnee,292,242,1
2087,LAnkle,306,313,1
2087,LEye,278,39,1
2087,LEar,306,39,1
2087,Background,612,31,1
2088,Nose,278,46,1
2088,Neck,306,70,1
2088,RShoulder,278,78,1
2088,RElbow,278,117,1
2088,RWrist,264,172,1
2088,LShoulder,333,70,1
2088,LElbow,347,117,1
2088,LWrist,347,180,1
2088,RHip,306,180,1
2088,RKnee,292,242,1
2088,RAnkle,306,313,1
2088,LHip,333,180,1
2088,LKnee,292,242,1
2088,LAnkle,306,313,1
2088,LEye,278,39,1
2088,LEar,306,39,1
2088,Background,612,31,1
2089,Nose,278,46,1
2089,Neck,306,70,1
2089,RShoulder,278,78,1
2089,RElbow,278,117,1
2089,RWrist,264,172,1
2089,LShoulder,333,70,1
2089,LElbow,347,117,1
2089,LWrist,347,180,1
2089,RHip,292,180,1
2089,RKnee,292,242,1
2089,RAnkle,306,313,1
2089,LHip,333,180,1
2089,LKnee,333,242,1
2089,LAnkle,306,313,1
2089,REye,278,39,1
2089,LEye,278,39,1
2089,LEar,306,39,1
2089,Background,612,31,1
2090,Nose,278,46,1
2090,Neck,306,70,1
2090,RShoulder,278,78,1
2090,RElbow,278,117,1
2090,RWrist,264,172,1
2090,LShoulder,333,70,1
2090,LElbow,347,117,1
2090,LWrist,347,180,1
2090,RHip,292,180,1
2090,RKnee,292,242,1
2090,RAnkle,306,313,1
2090,LHip,333,180,1
2090,LKnee,333,242,1
2090,LAnkle,306,313,1
2090,LEye,278,39,1
2090,LEar,306,39,1
2090,Background,612,31,1
2091,Nose,278,46,1
2091,Neck,306,70,1
2091,RShoulder,278,78,1
2091,RElbow,278,117,1
2091,RWrist,264,172,1
2091,LShoulder,333,70,1
2091,LElbow,347,117,1
2091,LWrist,347,180,1
2091,RHip,292,180,1
2091,RKnee,292,242,1
2091,RAnkle,306,313,1
2091,LHip,333,180,1
2091,LKnee,333,242,1
2091,LAnkle,306,313,1
2091,REye,278,39,1
2091,LEye,278,39,1
2091,LEar,306,39,1
2091,Background,612,31,1
2092,Nose,278,46,1
2092,Neck,306,70,1
2092,RShoulder,278,78,1
2092,RElbow,278,117,1
2092,RWrist,264,172,1
2092,LShoulder,333,70,1
2092,LElbow,347,117,1
2092,LWrist,347,180,1
2092,RHip,292,180,1
2092,RKnee,292,242,1
2092,RAnkle,306,313,1
2092,LHip,333,180,1
2092,LKnee,292,242,1
2092,LAnkle,306,313,1
2092,REye,278,39,1
2092,LEye,278,39,1
2092,LEar,306,39,1
2092,Background,612,31,1
2093,Nose,278,46,1
2093,Neck,306,70,1
2093,RShoulder,278,78,1
2093,RElbow,278,117,1
2093,RWrist,264,172,1
2093,LShoulder,333,70,1
2093,LElbow,347,117,1
2093,LWrist,347,180,1
2093,RHip,292,180,1
2093,RKnee,320,242,1
2093,RAnkle,320,313,1
2093,LHip,333,180,1
2093,LKnee,278,242,1
2093,LAnkle,306,313,1
2093,REye,278,39,1
2093,LEye,278,39,1
2093,LEar,306,39,1
2093,Background,612,31,1
2094,Nose,278,46,1
2094,Neck,306,70,1
2094,RShoulder,278,78,1
2094,RElbow,278,117,1
2094,RWrist,264,172,1
2094,LShoulder,333,70,1
2094,LElbow,347,117,1
2094,LWrist,347,180,1
2094,RHip,292,180,1
2094,RKnee,292,242,1
2094,RAnkle,306,313,1
2094,LHip,333,180,1
2094,LKnee,333,242,1
2094,LAnkle,306,313,1
2094,REye,278,39,1
2094,LEye,278,39,1
2094,LEar,306,39,1
2094,Background,612,31,1
2095,Nose,278,46,1
2095,Neck,306,70,1
2095,RShoulder,278,78,1
2095,RElbow,278,117,1
2095,RWrist,264,172,1
2095,LShoulder,333,70,1
2095,LElbow,347,117,1
2095,LWrist,347,180,1
2095,RHip,292,180,1
2095,RKnee,333,242,1
2095,RAnkle,306,313,1
2095,LHip,333,180,1
2095,LKnee,278,242,1
2095,LAnkle,320,313,1
2095,REye,278,39,1
2095,LEye,278,39,1
2095,LEar,306,39,1
2095,Background,612,31,1
2096,Nose,278,46,1
2096,Neck,306,70,1
2096,RShoulder,278,78,1
2096,RElbow,278,117,1
2096,RWrist,264,172,1
2096,LShoulder,333,70,1
2096,LElbow,347,117,1
2096,LWrist,347,180,1
2096,RHip,292,180,1
2096,RKnee,333,250,1
2096,RAnkle,306,313,1
2096,LHip,333,180,1
2096,LKnee,278,242,1
2096,LAnkle,306,313,1
2096,LEye,278,39,1
2096,LEar,306,39,1
2096,Background,612,31,1
2097,Nose,278,46,1
2097,Neck,306,70,1
2097,RShoulder,278,70,1
2097,RElbow,278,117,1
2097,RWrist,264,172,1
2097,LShoulder,333,70,1
2097,LElbow,347,117,1
2097,LWrist,347,180,1
2097,RHip,292,180,1
2097,RKnee,333,250,1
2097,RAnkle,306,313,1
2097,LHip,333,180,1
2097,LKnee,278,242,1
2097,LAnkle,306,313,1
2097,LEye,278,39,1
2097,LEar,306,39,1
2097,Background,612,31,1
2098,Nose,278,46,1
2098,Neck,306,70,1
2098,RShoulder,278,70,1
2098,RElbow,278,117,1
2098,RWrist,264,172,1
2098,LShoulder,333,70,1
2098,LElbow,347,117,1
2098,LWrist,347,180,1
2098,RHip,292,180,1
2098,RKnee,333,250,1
2098,RAnkle,306,313,1
2098,LHip,333,180,1
2098,LKnee,278,242,1
2098,LAnkle,306,313,1
2098,LEye,278,39,1
2098,LEar,306,39,1
2098,Background,612,31,1
2099,Nose,278,46,1
2099,Neck,306,70,1
2099,RShoulder,278,78,1
2099,RElbow,278,117,1
2099,RWrist,264,172,1
2099,LShoulder,333,70,1
2099,LElbow,347,117,1
2099,LWrist,347,180,1
2099,RHip,292,180,1
2099,RKnee,333,250,1
2099,RAnkle,306,313,1
2099,LHip,320,180,1
2099,LKnee,278,242,1
2099,LAnkle,306,313,1
2099,LEye,278,39,1
2099,LEar,306,39,1
2099,Background,612,31,1
2100,Nose,278,46,1
2100,Neck,306,70,1
2100,RShoulder,278,78,1
2100,RElbow,278,117,1
2100,RWrist,264,172,1
2100,LShoulder,333,70,1
2100,LElbow,347,117,1
2100,LWrist,347,180,1
2100,RHip,306,180,1
2100,RKnee,333,250,1
2100,RAnkle,320,313,1
2100,LHip,320,180,1
2100,LKnee,278,242,1
2100,LAnkle,306,313,1
2100,LEye,278,39,1
2100,LEar,306,39,1
2100,Background,612,31,1
2101,Nose,278,46,1
2101,Neck,306,70,1
2101,RShoulder,278,78,1
2101,RElbow,278,117,1
2101,RWrist,264,172,1
2101,LShoulder,333,70,1
2101,LElbow,347,117,1
2101,LWrist,347,172,1
2101,RHip,306,180,1
2101,RKnee,333,250,1
2101,RAnkle,320,313,1
2101,LHip,320,180,1
2101,LKnee,278,242,1
2101,LAnkle,306,313,1
2101,REye,278,39,1
2101,LEye,278,39,1
2101,LEar,306,39,1
2101,Background,612,31,1
2102,Nose,278,46,1
2102,Neck,306,70,1
2102,RShoulder,278,78,1
2102,RElbow,278,117,1
2102,RWrist,264,172,1
2102,LShoulder,333,70,1
2102,LElbow,347,117,1
2102,LWrist,347,172,1
2102,RHip,306,180,1
2102,RKnee,333,250,1
2102,RAnkle,320,313,1
2102,LHip,320,180,1
2102,LKnee,278,242,1
2102,LAnkle,306,313,1
2102,REye,278,39,1
2102,LEye,278,39,1
2102,LEar,306,39,1
2102,Background,612,31,1
2103,Nose,278,46,1
2103,Neck,306,70,1
2103,RShoulder,278,78,1
2103,RElbow,278,117,1
2103,RWrist,264,172,1
2103,LShoulder,333,70,1
2103,LElbow,347,117,1
2103,LWrist,347,172,1
2103,RHip,306,180,1
2103,RKnee,333,250,1
2103,RAnkle,320,313,1
2103,LHip,320,180,1
2103,LKnee,278,242,1
2103,LAnkle,306,313,1
2103,REye,278,39,1
2103,LEye,278,39,1
2103,LEar,306,39,1
2103,Background,612,31,1
2104,Nose,278,46,1
2104,Neck,306,70,1
2104,RShoulder,278,78,1
2104,RElbow,278,117,1
2104,RWrist,264,172,1
2104,LShoulder,333,70,1
2104,LElbow,347,117,1
2104,LWrist,347,172,1
2104,RHip,306,180,1
2104,RKnee,333,250,1
2104,RAnkle,320,313,1
2104,LHip,320,180,1
2104,LKnee,278,242,1
2104,LAnkle,306,313,1
2104,REye,278,39,1
2104,LEye,278,39,1
2104,LEar,306,39,1
2104,Background,612,31,1
2105,Nose,278,46,1
2105,Neck,306,70,1
2105,RShoulder,278,70,1
2105,RElbow,278,117,1
2105,RWrist,264,172,1
2105,LShoulder,333,70,1
2105,LElbow,347,117,1
2105,LWrist,347,172,1
2105,RHip,306,180,1
2105,RKnee,333,250,1
2105,RAnkle,320,313,1
2105,LHip,320,180,1
2105,LKnee,278,242,1
2105,LAnkle,306,313,1
2105,REye,278,39,1
2105,LEye,278,39,1
2105,LEar,306,39,1
2105,Background,612,31,1
2106,Nose,278,46,1
2106,Neck,306,70,1
2106,RShoulder,278,70,1
2106,RElbow,278,117,1
2106,RWrist,264,172,1
2106,LShoulder,333,70,1
2106,LElbow,347,117,1
2106,LWrist,347,180,1
2106,RHip,306,180,1
2106,RKnee,333,250,1
2106,RAnkle,320,313,1
2106,LHip,320,180,1
2106,LKnee,278,242,1
2106,LAnkle,306,313,1
2106,REye,278,39,1
2106,LEye,278,39,1
2106,LEar,306,39,1
2106,Background,612,31,1
2107,Nose,278,46,1
2107,Neck,306,70,1
2107,RShoulder,278,70,1
2107,RElbow,278,117,1
2107,RWrist,264,172,1
2107,LShoulder,333,70,1
2107,LElbow,347,117,1
2107,LWrist,347,180,1
2107,RHip,306,180,1
2107,RKnee,333,250,1
2107,RAnkle,320,313,1
2107,LHip,320,180,1
2107,LKnee,292,250,1
2107,LAnkle,306,313,1
2107,REye,278,39,1
2107,LEye,278,39,1
2107,LEar,306,39,1
2107,Background,612,31,1
2108,Nose,278,46,1
2108,Neck,306,70,1
2108,RShoulder,278,70,1
2108,RElbow,278,117,1
2108,RWrist,264,172,1
2108,LShoulder,333,70,1
2108,LElbow,347,109,1
2108,LWrist,347,180,1
2108,RHip,306,180,1
2108,RKnee,333,250,1
2108,RAnkle,320,313,1
2108,LHip,320,180,1
2108,LKnee,292,242,1
2108,LAnkle,306,313,1
2108,REye,278,39,1
2108,LEye,278,39,1
2108,LEar,306,39,1
2108,Background,612,31,1
2109,Nose,278,46,1
2109,Neck,306,70,1
2109,RShoulder,278,70,1
2109,RElbow,278,109,1
2109,RWrist,264,172,1
2109,LShoulder,333,70,1
2109,LElbow,347,109,1
2109,LWrist,347,187,1
2109,RHip,306,180,1
2109,RKnee,333,250,1
2109,RAnkle,320,313,1
2109,LHip,320,180,1
